year,month,region_id,subregion_id,region,industry_id,subindustry_id,business_type,value
2013,March,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,167405
2012,April,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,167550
2009,June,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,169261
2009,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,169510
2010,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,169636
2011,April,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,170489
2010,July,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,170584
2008,April,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,174938
2011,August,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,175384
2013,September,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,177129
2014,October,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,178250
2008,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,178407
2016,October,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,179658
2012,July,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,181828
2016,March,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,182048
2013,October,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,182465
2018,March,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,185895
2016,November,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,188813
2015,November,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,189204
2016,July,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,190123
2011,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,190919
2011,June,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,191293
2010,June,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,192388
2017,March,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,197354
2012,August,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,199057
2014,August,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,201553
2014,September,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,201640
2013,August,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,201785
2016,September,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,204726
2017,November,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,205435
2017,July,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,207607
2012,June,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,208437
2014,April,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,208497
2013,April,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,208946
2015,August,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,209476
2015,September,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,209575
2015,October,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,209603
2018,April,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,211144
2013,July,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,213296
2017,April,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,213326
2015,April,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,214211
2016,August,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,214901
2013,June,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,215389
2014,June,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,216421
2012,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,220003
2016,April,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,221656
2014,July,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,228007
2015,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,235738
2017,September,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,237565
2017,October,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,238575
2014,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,239612
2015,July,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,242632
2017,August,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,246758
2013,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,248123
2016,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,248375
2015,June,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,249495
2016,June,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,259665
2018,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,265016
2017,June,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,269429
2017,May,5,,Newfoundland and Labrador,1,,Motor vehicle and parts dealers,271376
2011,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,16291
2009,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,16833
2009,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,17511
2010,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,19122
2011,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,19128
2008,December,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,19477
2010,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,19877
2008,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,20639
2012,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,21464
2013,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,21783
2008,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,22219
2008,November,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,22589
2009,December,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,23002
2014,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,23137
2013,December,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,23202
2010,December,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,23235
2009,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,23275
2012,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,23310
2013,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,23463
2008,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,23531
2008,October,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,24161
2009,November,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,24296
2011,December,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,24370
2015,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,24481
2012,December,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,25109
2014,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,25289
2008,September,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,26158
2013,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,26199
2009,October,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,26687
2011,October,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,26687
2015,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,26955
2010,November,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,27133
2010,October,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,27205
2014,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,27910
2011,November,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,28225
2014,December,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,28414
2009,August,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,28729
2011,September,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,28868
2008,August,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,29514
2010,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,29935
2010,September,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,30238
2009,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,30374
2011,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,30816
2012,November,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,30858
2017,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,30910
2009,September,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,31035
2010,August,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,31210
2016,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,31373
2015,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,31404
2012,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,31498
2013,November,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,31512
2009,June,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,31532
2008,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,31551
2008,July,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,31912
2012,September,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,31965
2016,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,32183
2009,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,32306
2008,June,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,32336
2011,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,32375
2010,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,32875
2009,July,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,33318
2011,July,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,33621
2014,November,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,33715
2018,February,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,33734
2012,October,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,34344
2016,December,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,34591
2013,October,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,34712
2015,December,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,34719
2010,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,34744
2011,June,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,34893
2010,July,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,34932
2017,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,34974
2011,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,35188
2010,June,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,35286
2011,August,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,35374
2008,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,35395
2013,September,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,35565
2012,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,36141
2012,August,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,36970
2012,June,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,37209
2012,July,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,37308
2014,October,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,37337
2014,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,38478
2017,December,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,38505
2013,August,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,38632
2015,November,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,38869
2013,June,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,39412
2014,September,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,39416
2018,January,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,40557
2016,October,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,40945
2012,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,41603
2014,August,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,41992
2015,October,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,42064
2015,August,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,43441
2013,July,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,43891
2014,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,44262
2016,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,44361
2014,June,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,44687
2013,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,45004
2015,September,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,45445
2014,July,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,45645
2013,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,45707
2016,November,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,46072
2018,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,46516
2015,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,47348
2017,November,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,48419
2016,August,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,50345
2017,October,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,50417
2015,July,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,50618
2015,June,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,50772
2015,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,51061
2016,September,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,51437
2017,September,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,53153
2016,July,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,53898
2016,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,54173
2016,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,54533
2017,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,55091
2017,March,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,55140
2017,June,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,56207
2018,April,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,57948
2017,August,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,58354
2016,June,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,58512
2017,July,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,63027
2017,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,67095
2018,May,10,,Prince Edward Island,1,,Motor vehicle and parts dealers,70103
2009,February,7,,Nova Scotia,1,,Motor vehicle and parts dealers,144689
2010,January,7,,Nova Scotia,1,,Motor vehicle and parts dealers,150124
2009,January,7,,Nova Scotia,1,,Motor vehicle and parts dealers,151426
2011,January,7,,Nova Scotia,1,,Motor vehicle and parts dealers,154280
2008,December,7,,Nova Scotia,1,,Motor vehicle and parts dealers,161386
2011,February,7,,Nova Scotia,1,,Motor vehicle and parts dealers,164688
2008,November,7,,Nova Scotia,1,,Motor vehicle and parts dealers,169052
2013,February,7,,Nova Scotia,1,,Motor vehicle and parts dealers,170234
2012,December,7,,Nova Scotia,1,,Motor vehicle and parts dealers,175194
2010,December,7,,Nova Scotia,1,,Motor vehicle and parts dealers,175564
2015,February,7,,Nova Scotia,1,,Motor vehicle and parts dealers,175620
2010,February,7,,Nova Scotia,1,,Motor vehicle and parts dealers,176881
2012,January,7,,Nova Scotia,1,,Motor vehicle and parts dealers,178217
2013,January,7,,Nova Scotia,1,,Motor vehicle and parts dealers,179460
2014,January,7,,Nova Scotia,1,,Motor vehicle and parts dealers,188674
2012,February,7,,Nova Scotia,1,,Motor vehicle and parts dealers,191204
2009,December,7,,Nova Scotia,1,,Motor vehicle and parts dealers,191364
2013,December,7,,Nova Scotia,1,,Motor vehicle and parts dealers,192600
2015,January,7,,Nova Scotia,1,,Motor vehicle and parts dealers,192651
2009,November,7,,Nova Scotia,1,,Motor vehicle and parts dealers,192893
2008,February,7,,Nova Scotia,1,,Motor vehicle and parts dealers,193425
